   creat			      15		       0		       0		       0		       0		       0		       0		       0		       0		       7		       8
creation			       4		       0		       0		       0		       0		       0		       0		       3		       0		       0		       1
 creatur			      49		       2		       0		       0		       0		       0		      26		      18		       3		       0		       0
  credit			       5		       0		       0		       0		       0		       0		       0		       3		       1		       0		       1
   creep			       2		       1		       0		       0		       0		       0		       0		       1		       0		       0		       0
  cremat			       1		       0		       0		       0		       1		       0		       0		       0		       0		       0		       0
   crest			       8		       0		       2		       0		       0		       0		       0		       0		       0		       6		       0
  cretac			       5		       0		       0		       0		       0		       0		       0		       5		       0		       0		       0
  crevic			       1		       0		       0		       0		       0		       0		       1		       0		       0		       0		       0
   cribb			       2		       1		       0		       0		       0		       0		       0		       0		       0		       0		       1
  critic			       3		       0		       0		       0		       0		       0		       0		       0		       0		       1		       2
crocodil			       4		       0		       0		       0		       0		       0		       0		       3		       1		       0		       0
cromagnard			       1		       1		       0		       0		       0		       0		       0		       0		       0		       0		       0
cromagnon			       1		       1		       0		       0		       0		       0		       0		       0		       0		       0		       0
   crook			       1		       1		       0		       0		       0		       0		       0		       0		       0		       0		       0
    crop			       3		       0		       0		       0		       0		       0		       0		       2		       1		       0		       0
   cross			       9		       0		       1		       0		       1		       1		       1		       3		       0		       0		       2
  crouch			       1		       0		       0		       0		       0		       0		       0		       0		       1		       0		       0
    crow			       2		       0		       0		       0		       0		       0		       0		       2		       0		       0		       0
   crowd			       7		       0		       0		       0		       1		       0		       0		       2		       2		       2		       0
   crown			       8		       2		       0		       0		       0		       0		       2		       3		       0		       0		       1
   crust			      14		       3		       0		       0		       0		       0		       4		       4		       0		       1		       2
crustacean			       4		       1		       0		       0		       0		       0		       0		       3		       0		       0		       0
 crystal			       4		       1		       0		       0		       0		       0		       1		       0		       0		       2		       0
   cubic			       2		       0		       0		       0		       2		       0		       0		       0		       0		       0		       0
  cuckoo			       1		       1		       0		       0		       0		       0		       0		       0		       0		       0		       0
  cucumb			       2		       1		       0		       0		       0		       0		       0		       1		       0		       0		       0
  culmin			       5		       1		       0		       0		       0		       0		       0		       3		       0		       1		       0
  cultiv			       2		       0		       0		       0		       0		       0		       0		       1		       1		       0		       0
     cup			       1		       0		       0		       0		       1		       0		       0		       0		       0		       0		       0
  curios			       3		       0		       0		       0		       0		       1		       0		       2		       0		       0		       0
  curiou			       1		       1		       0		       0		       0		       0		       0		       0		       0		       0		       0
 current			      38		       3		       1		       0		       0		       0		       2		       0		       2		      28		       2
    curv			       3		       0		       0		       0		       0		       0		       3		       0		       0		       0		       0
     cut			       8		       1		       1		       0		       1		       0		       2		       1		       1		       1		       0
cuttlefish			       5		       2		       0		       0		       0		       0		       0		       3		       0		       0		       0
  cuvier			       2		       1		       0		       0		       0		       0		       0		       1		       0		       0		       0
      cv			       1		       0		       0		       0		       0		       0		       1		       0		       0		       0		       0
   cycad			       4		       0		       0		       0		       0		       0		       0		       4		       0		       0		       0
  cylind			       1		       0		       0		       0		       0		       0		       1		       0		       0		       0		       0
cynodont			       1		       0		       0		       0		       0		       0		       0		       1		       0		       0		       0
   daili			       6		       1		       0		       0		       0		       1		       0		       1		       1		       1		       1
   damag			       9		       0		       0		       0		       1		       0		       0		       1		       0		       0		       7
    damp			       1		       0		       0		       0		       0		       0		       0		       0		       1		       0		       0
  dancer			       1		       0		       0		       0		       0		       0		       0		       0		       0		       1		       0
   dando			       2		       2		       0		       0		       0		       0		       0		       0		       0		       0		       0
  danger			       5		       0		       0		       0		       0		       0		       1		       2		       2		       0		       0
  daniel			       1		       0		       0		       0		       0		       0		       0		       0		       0		       0		       1
    dark			      22		       2		       8		       2		       2		       3		       0		       1		       1		       3		       0
  darken			       1		       0		       0		       0		       0		       0		       0		       0		       1		       0		       0
  darwin			      13		       3		       0		       0		       0		       0		       1		       6		       0		       0		       3
    dash			       1		       0		       0		       0		       1		       0		       0		       0		       0		       0		       0
dasypelti			       1		       0		       0		       0		       0		       0		       0		       0		       1		       0		       0
    data			       2		       0		       1		       0		       0		       0		       0		       0		       0		       0		       1
    date			       7		       2		       0		       0		       0		       1		       1		       1		       0		       0		       2
daughter			       7		       0		       0		       0		       0		       0		       7		       0		       0		       0		       0
    dawn			       6		       2		       0		       1		       0		       0		       2		       0		       0		       0		       1
     day			     101		      21		       4		       1		       8		       4		      10		      15		       7		       8		      23
daylight			       1		       0		       0		       0		       1		       0		       0		       0		       0		       0		       0
   dazzl			       1		       1		       0		       0		       0		       0		       0		       0		       0		       0		       0
    dbri			       1		       0		       0		       0		       0		       0		       0		       1		       0		       0		       0
      de			       2		       2		       0		       0		       0		       0		       0		       0		       0		       0		       0
    dead			      14		       2		       0		       1		       1		       8		       0		       0		       0		       2		       0
  deadli			       1		       0		       0		       0		       0		       0		       1		       0		       0		       0		       0
    deal			      17		       4		       2		       1		       0		       1		       2		       0		       4		       2		       1
   dealt			       6		       0		       0		       0		       0		       0		       3		       0		       0		       2		       1
   death			      20		       3		       0		       0		       0		       4		      12		       1		       0		       0		       0
   debas			       1		       0		       0		       0		       0		       0		       0		       1		       0		       0		       0
   debat			       1		       0		       0		       0		       0		       1		       0		       0		       0		       0		       0
   debri			       2		       1		       0		       0		       0		       0		       0		       1		       0		       0		       0
    debt			       1		       0		       0		       0		       0		       0		       1		       0		       0		       0		       0
  decant			       1		       0		       1		       0		       0		       0		       0		       0		       0		       0		       0
   decay			       1		       0		       0		       0		       0		       0		       0		       1		       0		       0		       0
  deciph			       1		       0		       0		       0		       0		       1		       0		       0		       0		       0		       0
  declar			       1		       1		       0		       0		       0		       0		       0		       0		       0		       0		       0
  declin			       1		       0		       0		       0		       0		       1		       0		       0		       0		       0		       0
decompos			       1		       0		       1		       0		       0		       0		       0		       0		       0		       0		       0
   decor			       1		       0		       0		       0		       0		       0		       1		       0		       0		       0		       0
 decreas			       5		       0		       1		       0		       0		       0		       0		       1		       0		       1		       2
   deduc			       1		       1		       0		       0		       0		       0		       0		       0		       0		       0		       0
  deduct			       1		       0		       0		       0		       0		       0		       0		       0		       0		       0		       1
    deep			      22		       5		       1		       1		       1		       0		       3		       4		       1		       6		       0
  deepen			       2		       2		       0		       0		       0		       0		       0		       0		       0		       0		       0
  deeper			       2		       1		       0		       0		       0		       0		       1		       0		       0		       0		       0
  deepli			       7		       0		       1		       0		       0		       0		       0		       2		       0		       4		       0
    deer			       1		       0		       0		       0		       0		       0		       0		       1		       0		       0		       0
  defect			       7		       0		       0		       0		       0		       0		       0		       0		       0		       0		       7
  defenc			       1		       0		       0		       0		       0		       0		       0		       1		       0		       0		       0
defenceless			       1		       0		       0		       0		       0		       0		       0		       1		       0		       0		       0
  defici			       1		       0		       0		       0		       0		       0		       0		       0		       0		       1		       0
   defin			       2		       0		       1		       0		       0		       0		       0		       0		       1		       0		       0
 definit			      23		       1		       5		       0		       1		       0		       4		       5		       2		       5		       0
 deflect			       3		       1		       0		       0		       0		       0		       0		       0		       0		       2		       0
 degener			       1		       0		       0		       0		       0		       0		       0		       1		       0		       0		       0
degeneraci			       1		       0		       0		       0		       0		       0		       0		       1		       0		       0		       0
   degre			      16		       2		       2		       1		       0		       1		       6		       2		       1		       0		       1
   delet			       1		       0		       0		       0		       0		       0		       0		       0		       0		       0		       1
   delic			       4		       1		       0		       0		       0		       0		       0		       2		       0		       0		       1
  demand			       2		       0		       0		       0		       0		       0		       0		       0		       0		       0		       2
demonstr			       1		       0		       0		       0		       0		       0		       0		       0		       1		       0		       0
 dendrit			       1		       0		       0		       0		       0		       0		       1		       0		       0		       0		       0
    deni			       1		       1		       0		       0		       0		       0		       0		       0		       0		       0		       0
   denot			       1		       0		       1		       0		       0		       0		       0		       0		       0		       0		       0
    dens			       6		       1		       0		       1		       2		       0		       1		       0		       0		       1		       0
  denser			       4		       0		       0		       0		       1		       2		       0		       0		       0		       1		       0
 densiti			       2		       0		       0		       0		       1		       0		       0		       0		       0		       0		       1
    dent			       1		       0		       0		       0		       0		       0		       0		       1		       0		       0		       0
  dentit			       1		       1		       0		       0		       0		       0		       0		       0		       0		       0		       0
  depart			       4		       2		       0		       0		       0		       0		       0		       2		       0		       0		       0
departur			       4		       1		       0		       0		       0		       0		       0		       2		       1		       0		       0
  depend			      22		       2		       0		       0		       0		       2		       4		       5		       1		       7		       1
 deperet			       1		       0		       0		       0		       0		       0		       0		       1		       0		       0		       0
  depict			       1		       0		       0		       1		       0		       0		       0		       0		       0		       0		       0
  deplet			       1		       0		       0		       0		       0		       0		       0		       0		       0		       0		       1
 deposit			       8		       0		       0		       0		       0		       0		       2		       5		       0		       1		       0
depositori			       1		       1		       0		       0		       0		       0		       0		       0		       0		       0		       0
 depress			       2		       0		       0		       0		       0		       0		       1		       1		       0		       0		       0
   depth			       2		       1		       0		       0		       0		       0		       0		       1		       0		       0		       0
   deriv			      11		       2		       0		       0		       1		       0		       0		       0		       0		       2		       6
 descend			       5		       0		       0		       0		       0		       0		       0		       4		       0		       1		       0
 descent			       2		       0		       0		       0		       0		       0		       0		       2		       0		       0		       0
 describ			      13		       1		       3		       0		       1		       1		       1		       2		       0		       3		       1
descript			       3		       1		       0		       0		       0		       0		       1		       1		       0		       0		       0
  deserv			       1		       1		       0		       0		       0		       0		       0		       0		       0		       0		       0
   desir			       4		       0		       0		       0		       0		       2		       0		       1		       1		       0		       0
 despair			       1		       0		       0		       0		       0		       0		       0		       0		       0		       0		       1
  despit			       1		       0		       0		       0		       0		       0		       0		       0		       0		       0		       1
  destin			       2		       0		       1		       0		       0		       0		       0		       1		       0		       0		       0
 destroy			      11		       0		       0		       0		       0		       0		       0		       2		       0		       5		       4
destruct			       1		       0		       0		       0		       0		       0		       1		       0		       0		       0		       0
  detach			       2		       0		       0		       0		       0		       0		       0		       0		       0		       1		       1
  detail			       3		       0		       1		       0		       0		       0		       0		       1		       0		       1		       0
  detect			      16		       4		       5		       1		       0		       0		       0		       0		       0		       2		       4
deterior			       1		       0		       0		       0		       0		       0		       1		       0		       0		       0		       0
determin			       6		       1		       1		       0		       0		       1		       0		       2		       0		       0		       1
 develop			      34		       2		       0		       1		       3		       2		      10		      10		       4		       0		       2
   devic			       6		       2		       0		       0		       0		       2		       0		       1		       0		       1		       0
   devis			       1		       1		       0		       0		       0		       0		       0		       0		       0		       0		       0
devonian			       9		       0		       0		       0		       0		       0		       0		       9		       0		       0		       0
  devour			       3		       0		       0		       0		       0		       0		       2		       1		       0		       0		       0
   dewey			       1		       1		       0		       0		       0		       0		       0		       0		       0		       0		       0
  dexter			       4		       0		       0		       0		       0		       0		       0		       1		       3		       0		       0
 diagram			      28		      11		       4		       0		       1		       0		       4		       1		       1		       6		       0
  diamet			      20		       3		       1		       2		       1		       6		       4		       0		       1		       2		       0
 diamond			       6		       1		       0		       0		       0		       1		       0		       1		       0		       3		       0
  dictum			       1		       0		       0		       0		       0		       0		       0		       0		       1		       0		       0
     die			      10		       1		       1		       0		       0		       4		       2		       2		       0		       0		       0
  differ			      79		       3		       5		       5		       2		       8		      17		      20		       2		      13		       4
differenti			       1		       0		       0		       0		       0		       0		       1		       0		       0		       0		       0
difficult			      14		       1		       3		       1		       1		       1		       0		       4		       1		       1		       1
difficulti			      18		       0		       0		       1		       1		       1		       3		       8		       0		       3		       1
diffract			       2		       0		       0		       0		       0		       2		       0		       0		       0		       0		       0
  diffus			       3		       0		       0		       0		       2		       0		       0		       0		       0		       0		       1
  digest			       4		       0		       0		       0		       0		       0		       3		       1		       0		       0		       0
   digit			       2		       0		       0		       0		       0		       0		       0		       2		       0		       0		       0
   dilut			       1		       0		       1		       0		       0		       0		       0		       0		       0		       0		       0
     dim			       3		       0		       0		       0		       2		       0		       1		       0		       0		       0		       0
  dimens			       6		       1		       0		       0		       2		       1		       0		       2		       0		       0		       0
diminish			       1		       0		       1		       0		       0		       0		       0		       0		       0		       0		       0
   dimli			       1		       1		       0		       0		       0		       0		       0		       0		       0		       0		       0
   dingo			       1		       1		       0		       0		       0		       0		       0		       0		       0		       0		       0
dinosaur			       5		       0		       0		       0		       0		       0		       0		       5		       0		       0		       0
    dint			       2		       0		       0		       0		       0		       0		       2		       0		       0		       0		       0
  dioxid			       1		       0		       0		       0		       0		       0		       1		       0		       0		       0		       0
diplodocu			       1		       0		       0		       1		       0		       0		       0		       0		       0		       0		       0
  dipnoi			       1		       0		       0		       0		       0		       0		       0		       1		       0		       0		       0
  direct			      37		       3		       2		       2		       2		       7		       2		       8		       2		       7		       2
directli			      12		       2		       0		       0		       1		       1		       1		       1		       1		       2		       3
director			       2		       0		       0		       0		       0		       0		       0		       1		       0		       0		       1
disadvantag			       3		       0		       0		       1		       0		       0		       2		       0		       0		       0		       0
disappear			       8		       0		       0		       0		       0		       0		       1		       4		       1		       2		       0
disarrang			       1		       0		       0		       0		       0		       0		       0		       1		       0		       0		       0
    disc			       7		       5		       0		       0		       0		       0		       0		       0		       0		       2		       0
 discard			       1		       0		       0		       0		       0		       0		       0		       0		       0		       1		       0
 discern			       2		       0		       0		       0		       0		       0		       1		       1		       0		       0		       0
discharg			       8		       2		       0		       0		       0		       0		       1		       0		       0		       5		       0
 discipl			       1		       1		       0		       0		       0		       0		       0		       0		       0		       0		       0
disclaim			       5		       0		       0		       0		       0		       0		       0		       0		       0		       0		       5
 disclos			       1		       0		       0		       0		       0		       0		       0		       0		       0		       1		       0
discontinu			       1		       0		       0		       0		       0		       0		       0		       0		       0		       0		       1
  discov			      32		       8		       4		       0		       0		       2		       4		       1		       1		       4		       8
discover			       2		       0		       0		       0		       0		       0		       0		       1		       0		       1		       0
discoveri			      30		      12		       2		       0		       0		       1		       3		       0		       0		      12		       0
discrimin			       3		       1		       1		       0		       0		       0		       0		       0		       1		       0		       0
 discuss			       4		       0		       0		       0		       0		       1		       0		       0		       0		       1		       2
  diseas			       2		       1		       0		       0		       0		       0		       1		       0		       0		       0		       0
disembodi			       1		       0		       0		       0		       0		       0		       0		       0		       0		       1		       0
disentangl			       1		       0		       0		       0		       0		       1		       0		       0		       0		       0		       0
 disguis			       1		       1		       0		       0		       0		       0		       0		       0		       0		       0		       0
 disgust			       1		       0		       0		       0		       0		       0		       0		       0		       0		       1		       0
disintegr			      12		       1		       3		       0		       0		       0		       1		       0		       0		       7		       0
    disk			       1		       0		       0		       0		       0		       0		       0		       0		       0		       0		       1
  disord			       2		       1		       0		       0		       0		       0		       0		       1		       0		       0		       0
 dispens			       2		       0		       0		       0		       0		       0		       0		       0		       0		       1		       1
 dispers			       6		       0		       0		       0		       0		       6		       0		       0		       0		       0		       0
 display			      13		       1		       3		       0		       0		       0		       1		       0		       0		       2		       6
  dispos			       3		       0		       0		       1		       0		       0		       1		       0		       0		       1		       0
disposit			       2		       0		       1		       0		       0		       0		       0		       0		       1		       0		       0
  disput			       5		       0		       0		       3		       0		       1		       0		       0		       0		       1		       0
disregard			       1		       0		       0		       0		       0		       0		       0		       0		       1		       0		       0
 disrupt			       1		       0		       0		       0		       0		       0		       1		       0		       0		       0		       0
dissimilar			       1		       0		       0		       0		       0		       0		       0		       1		       0		       0		       0
  dissip			       5		       1		       0		       0		       1		       0		       0		       0		       0		       0		       3
 dissoci			       1		       1		       0		       0		       0		       0		       0		       0		       0		       0		       0
dissolut			       1		       1		       0		       0		       0		       0		       0		       0		       0		       0		       0
 dissolv			       8		       0		       0		       0		       0		       0		       3		       4		       0		       1		       0
 distanc			      60		      26		       2		       2		       4		       9		       1		       1		       1		      12		       2
 distant			      13		       3		       0		       1		       0		       2		       4		       2		       0		       0		       1
distinct			      18		       1		       4		       0		       1		       1		       5		       2		       0		       4		       0
distinguish			       3		       2		       0		       0		       0		       0		       0		       1		       0		       0		       0
 distort			       1		       0		       0		       0		       0		       1		       0		       0		       0		       0		       0
distribut			      32		       2		       0		       0		       0		       0		       3		       3		       0		       0		      24
distributor			       1		       0		       0		       0		       0		       0		       0		       0		       0		       0		       1
district			       1		       1		       0		       0		       0		       0		       0		       0		       0		       0		       0
distrust			       2		       0		       0		       0		       0		       0		       2		       0		       0		       0		       0
 disturb			      14		       1		       2		       0		       0		       0		       2		       1		       0		       7		       1
   ditch			       1		       0		       0		       0		       0		       0		       1		       0		       0		       0		       0
 diurnal			       1		       0		       0		       0		       0		       0		       0		       0		       0		       0		       1
    dive			       8		       0		       0		       0		       0		       0		       0		       1		       7		       0		       0
   diver			       1		       0		       0		       0		       0		       0		       0		       1		       0		       0		       0
  diverg			       2		       0		       0		       1		       0		       0		       1		       0		       0		       0		       0
  divers			       5		       1		       0		       0		       0		       0		       1		       3		       0		       0		       0
  divert			       1		       0		       0		       0		       0		       0		       0		       0		       0		       1		       0
   divid			      14		       1		       0		       0		       1		       0		       9		       3		       0		       0		       0
   divis			       8		       0		       0		       0		       0		       0		       7		       1		       0		       0		       0
 doctrin			       1		       0		       0		       0		       0		       0		       0		       0		       0		       1		       0
     dog			      10		       3		       0		       0		       0		       0		       1		       1		       5		       0		       0
    dole			       1		       0		       0		       0		       0		       0		       0		       0		       1		       0		       0
  domain			       9		       0		       0		       0		       0		       1		       0		       0		       0		       0		       8
  domest			       6		       1		       0		       0		       0		       0		       1		       1		       3		       0		       0
   domin			       4		       0		       0		       0		       0		       0		       0		       4		       0		       0		       0
dominion			       1		       0		       0		       0		       0		       1		       0		       0		       0		       0		       0
   donat			      20		       0		       0		       0		       0		       0		       0		       0		       0		       0		      20
    done			       4		       0		       0		       0		       0		       0		       0		       2		       0		       2		       0
  donkey			       1		       0		       0		       0		       0		       0		       0		       1		       0		       0		       0
   donor			       1		       0		       0		       0		       0		       0		       0		       0		       0		       0		       1
    doom			       1		       0		       1		       0		       0		       0		       0		       0		       0		       0		       0
    door			       6		       2		       0		       0		       0		       0		       1		       0		       1		       2		       0
 dormanc			       1		       0		       0		       0		       0		       0		       1		       0		       0		       0		       0
  dorsal			       1		       0		       0		       0		       0		       0		       0		       1		       0		       0		       0
   doubl			       8		       3		       0		       0		       0		       3		       0		       2		       0		       0		       0
   doubt			      13		       1		       2		       0		       0		       0		       2		       3		       3		       1		       1
doubtless			       5		       0		       0		       0		       0		       0		       1		       1		       1		       1		       1
    dove			       1		       0		       0		       0		       0		       0		       1		       0		       0		       0		       0
   dover			       1		       0		       0		       0		       0		       0		       1		       0		       0		       0		       0
download			       1		       0		       0		       0		       0		       0		       0		       0		       0		       0		       1
downward			       4		       0		       1		       0		       0		       0		       1		       0		       1		       0		       1
   dozen			       2		       1		       0		       0		       1		       0		       0		       0		       0		       0		       0
      dr			       3		       0		       0		       0		       0		       0		       0		       0		       0		       1		       2
   draco			       1		       0		       0		       0		       0		       0		       0		       1		       0		       0		       0
    drag			       1		       0		       0		       0		       0		       0		       0		       0		       0		       0		       1
  dragon			       7		       2		       0		       0		       0		       0		       0		       5		       0		       0		       0
  dramat			       1		       1		       0		       0		       0		       0		       0		       0		       0		       0		       0
 draperi			       1		       0		       1		       0		       0		       0		       0		       0		       0		       0		       0
    draw			      14		       4		       0		       4		       0		       0		       4		       1		       0		       0		       1
   drawn			      14		       8		       0		       1		       0		       0		       4		       0		       1		       0		       0
   dream			       1		       0		       0		       0		       0		       0		       0		       0		       0		       0		       1
     dri			      30		       1		       0		       0		       0		       1		       1		      26		       0		       1		       0
   drift			       3		       0		       0		       0		       0		       2		       1		       0		       0		       0		       0
   drink			       1		       0		       0		       0		       0		       0		       0		       0		       1		       0		       0
   drive			       3		       0		       0		       0		       0		       0		       0		       0		       1		       0		       2
  driven			       3		       1		       1		       0		       0		       0		       0		       0		       0		       1		       0
    drop			       2		       0		       2		       0		       0		       0		       0		       0		       0		       0		       0
 drought			       3		       0		       0		       0		       0		       0		       1		       2		       0		       0		       0
   drove			       1		       0		       0		       0		       0		       0		       0		       0		       0		       1		       0
   drown			       1		       0		       0		       0		       0		       0		       0		       0		       0		       0		       1
    drum			       1		       0		       0		       0		       0		       0		       0		       1		       0		       0		       0
      du			       1		       0		       0		       0		       0		       1		       0		       0		       0		       0		       0
  dublin			       1		       0		       0		       0		       0		       0		       0		       0		       0		       0		       1
    duck			       4		       1		       0		       0		       0		       0		       1		       2		       0		       0		       0
   duckl			       1		       0		       0		       0		       0		       0		       0		       0		       1		       0		       0
 duckmol			       5		       1		       0		       0		       0		       0		       0		       4		       0		       0		       0
  duckwe			       1		       0		       0		       0		       0		       0		       1		       0		       0		       0		       0
ductless			       1		       1		       0		       0		       0		       0		       0		       0		       0		       0		       0
     due			      19		       0		       1		       1		       2		       1		       0		       9		       1		       2		       2
   duffu			       1		       1		       0		       0		       0		       0		       0		       0		       0		       0		       0
     dug			       1		       0		       0		       0		       0		       0		       0		       0		       1		       0		       0
    dull			       7		       0		       0		       0		       1		       0		       0		       0		       1		       5		       0
 dullest			       1		       0		       0		       0		       0		       1		       0		       0		       0		       0		       0
   durat			       2		       2		       0		       0		       0		       0		       0		       0		       0		       0		       0
    dust			      10		       2		       0		       1		       1		       1		       4		       1		       0		       0		       0
   dwarf			       1		       0		       0		       0		       1		       0		       0		       0		       0		       0		       0
   dwell			       1		       0		       0		       0		       0		       0		       0		       1		       0		       0		       0
  dwindl			       2		       0		       0		       0		       0		       0		       0		       1		       0		       0		       1
   dynam			       3		       1		       0		       0		       0		       0		       0		       1		       0		       0		       1
  dynamo			       7		       1		       0		       0		       0		       0		       0		       0		       0		       6		       0
       e			      72		      14		       2		       1		       0		       0		      14		      13		       1		       3		      24
    eagl			       4		       1		       0		       0		       0		       0		       1		       0		       2		       0		       0
     ear			       4		       1		       0		       0		       0		       0		       0		       2		       1		       0		       0
   earli			      17		       3		       0		       0		       0		       2		       8		       2		       1		       0		       1
 earlier			       5		       0		       0		       0		       1		       1		       1		       0		       0		       2		       0
earliest			       4		       1		       0		       0		       0		       0		       0		       3		       0		       0		       0
   earth			     212		      37		      12		       9		      12		       5		      38		      17		       1		      22		      59
earthworm			      13		       2		       0		       0		       0		       0		       8		       2		       1		       0		       0
    easi			      10		       0		       2		       1		       0		       0		       0		       4		       2		       0		       1
  easier			       4		       0		       0		       0		       0		       1		       1		       1		       0		       0		       1
 easiest			       1		       0		       0		       0		       0		       0		       0		       1		       0		       0		       0
  easili			       7		       1		       0		       0		       0		       1		       0		       1		       1		       2		       1
    east			       1		       0		       0		       0		       0		       0		       0		       1		       0		       0		       0
  easygo			       2		       0		       0		       0		       0		       0		       0		       2		       0		       0		       0
     eat			       3		       0		       0		       0		       0		       0		       0		       2		       1		       0		       0
   eaten			       1		       0		       0		       0		       0		       0		       0		       1		       0		       0		       0
   eater			       1		       0		       0		       0		       0		       0		       0		       1		       0		       0		       0
   ebook			      18		       5		       0		       0		       0		       0		       0		       0		       0		       0		      13
  eclips			      13		       9		       1		       0		       1		       1		       0		       0		       0		       1		       0
  econom			       1		       0		       0		       0		       0		       0		       0		       0		       0		       1		       0
economis			       2		       0		       0		       0		       0		       0		       0		       2		       0		       0		       0
eddington			       4		       2		       0		       0		       0		       0		       0		       0		       0		       2		       0
     edg			      14		       2		       1		       1		       3		       4		       1		       0		       1		       1		       0
    edit			       6		       1		       0		       0		       0		       0		       0		       0		       0		       0		       5
    educ			       9		       2		       0		       0		       0		       0		       0		       2		       4		       0		       1
     eel			       3		       1		       0		       0		       0		       0		       1		       1		       0		       0		       0
   effac			       1		       0		       0		       0		       0		       0		       0		       0		       1		       0		       0
  effect			      38		       1		       3		       1		       3		       4		       3		       6		       4		       5		       8
  effici			       3		       0		       0		       0		       0		       0		       0		       0		       3		       0		       0
  effort			       6		       0		       0		       0		       0		       0		       0		       1		       0		       0		       5
     egg			      49		       4		       0		       0		       0		       0		      25		      15		       5		       0		       0
   eight			       7		       6		       0		       0		       0		       1		       0		       0		       0		       0		       0
eighteen			       2		       1		       0		       0		       0		       0		       0		       1		       0		       0		       0
  eighth			       2		       1		       0		       0		       0		       0		       0		       0		       0		       1		       0
  eighti			       7		       2		       0		       0		       1		       0		       0		       0		       0		       4		       0
     ein			       1		       0		       0		       0		       0		       0		       0		       0		       0		       0		       1
einstein			       5		       2		       0		       0		       0		       0		       0		       0		       0		       0		       3
  either			       8		       0		       0		       0		       2		       0		       1		       1		       0		       2		       2
   eject			       2		       0		       0		       0		       0		       0		       0		       0		       0		       2		       0
   elast			       1		       0		       0		       0		       0		       0		       0		       0		       0		       0		       1
   elder			       1		       0		       0		       1		       0		       0		       0		       0		       0		       0		       0
   elect			       1		       0		       0		       0		       0		       0		       0		       0		       0		       0		       1
  electr			      95		       8		       1		       0		       1		       0		       1		       0		       0		      75		       9
electrician			       1		       0		       0		       0		       0		       0		       0		       0		       0		       1		       0
electrif			       1		       0		       0		       0		       1		       0		       0		       0		       0		       0		       0
electrifi			      10		       1		       0		       0		       0		       0		       0		       0		       0		       9		       0
 electro			       4		       0		       0		       0		       0		       0		       0		       0		       0		       4		       0
electron			     145		      10		       0		       0		       0		       0		       0		       0		       0		     102		      33
 element			      45		       5		      13		       0		       2		       1		       3		       1		       0		      19		       1
elementari			       2		       1		       0		       0		       0		       0		       1		       0		       0		       0		       0
   eleph			       4		       0		       0		       0		       0		       0		       0		       2		       2		       0		       0
    elev			       5		       0		       0		       0		       0		       0		       1		       4		       0		       0		       0
  eleven			       1		       0		       1		       0		       0		       0		       0		       0		       0		       0		       0
eleventh			       2		       1		       0		       1		       0		       0		       0		       0		       0		       0		       0
  elimin			       3		       0		       0		       0		       0		       0		       1		       2		       0		       0		       0
  elliot			       1		       1		       0		       0		       0		       0		       0		       0		       0		       0		       0
 elliott			       2		       2		       0		       0		       0		       0		       0		       0		       0		       0		       0
   elong			       3		       0		       0		       0		       0		       1		       0		       2		       0		       0		       0
   eloqu			       4		       0		       0		       0		       0		       0		       0		       4		       0		       0		       0
     els			       2		       1		       0		       0		       1		       0		       0		       0		       0		       0		       0
elsewher			       3		       0		       0		       0		       0		       0		       2		       1		       0		       0		       0
    elus			       1		       1		       0		       0		       0		       0		       0		       0		       0		       0		       0
   email			       3		       0		       0		       0		       0		       0		       0		       0		       0		       0		       3
 emancip			       3		       0		       0		       0		       0		       0		       0		       1		       2		       0		       0
   embed			       1		       0		       0		       0		       0		       0		       0		       0		       0		       1		       0
  embodi			       2		       0		       0		       0		       0		       0		       0		       2		       0		       0		       0
  embryo			       4		       0		       0		       0		       0		       0		       1		       3		       0		       0		       0
embryolog			       3		       2		       0		       0		       0		       0		       0		       1		       0		       0		       0
 embryon			       2		       0		       0		       0		       0		       0		       0		       2		       0		       0		       0
   emerg			      14		       0		       1		       0		       1		       2		       3		       7		       0		       0		       0
    emin			       6		       1		       0		       0		       1		       2		       0		       1		       1		       0		       0
    emit			       8		       0		       3		       0		       0		       1		       0		       0		       0		       4		       0
    emot			       6		       0		       0		       0		       0		       0		       1		       2		       3		       0		       0
emphasis			       1		       0		       0		       0		       0		       0		       0		       1		       0		       0		       0
  emphat			       1		       0		       0		       0		       0		       0		       0		       0		       1		       0		       0
   empir			       1		       0		       0		       0		       0		       0		       0		       1		       0		       0		       0
  employ			       4		       1		       0		       0		       0		       2		       0		       0		       0		       0		       1
 employe			       3		       0		       0		       0		       0		       0		       0		       0		       0		       0		       3
   empti			       7		       0		       0		       0		       1		       0		       0		       0		       2		       3		       1
   emuls			       1		       0		       0		       0		       0		       0		       0		       0		       0		       1		       0
   enabl			      11		       2		       2		       0		       0		       2		       1		       2		       0		       2		       0
   encas			       2		       0		       0		       0		       0		       0		       1		       1		       0		       0		       0
 encircl			       1		       0		       0		       0		       1		       0		       0		       0		       0		       0		       0
   encod			       1		       1		       0		       0		       0		       0		       0		       0		       0		       0		       0
encourag			       3		       1		       0		       0		       0		       0		       0		       1		       0		       1		       0
encyclopdia			       1		       1		       0		       0		       0		       0		       0		       0		       0		       0		       0
     end			      27		       2		       4		       0		       1		       1		       6		       5		       0		       4		       4
endeavour			       6		       0		       0		       0		       0		       0		       2		       3		       1		       0		       0
